"0.6599999999999999","2.9248824450762703"
"0.665","2.9030120095005665"
"0.6699999999999999","2.8814679980626896"
"0.675","2.8602431568857862"
"0.6799999999999999","2.839330445442126"
"0.6849999999999999","2.8187230287666187"
"0.69","2.7984142700088928"
"0.695","2.7783977233068637"
"0.7","2.7586671269657113"
"0.705","2.7392163969271377"
"0.71","2.720039620514536"
"0.715","2.7011310504406274"
"0.72","2.6824850990647673"
"0.725","2.6640963328878806"
"0.73","2.6459594672736375"
"0.735","2.628069361385108"
"0.74","2.610421013326619"
"0.745","2.593009555481336"
"0.75","2.5758302500352888"
"0.755","2.5588784846792065"
"0.76","2.54214976848014"
"0.765","2.525639727914868"
"0.77","2.5093441030578743"
"0.775","2.493258743916921"
"0.78","2.4773796069095333"
"0.785","2.461702751474129"
"0.79","2.4462243368098733"
"0.795","2.4309406187395304"
"0.8","2.415847946689982"
"0.805","2.4009427607852247"
"0.81","2.386221589047088"
"0.815","2.37168104469896"
"0.8200000000000001","2.3573178235682017"
"0.825","2.3431287015829296"
"0.8300000000000001","2.3291105323593784"
"0.835","2.315260244875867"
"0.84","2.301574841229881"
"0.845","2.288051394474771"
"0.85","2.2746870465327764"
"0.855","2.26147900618135"
"0.86","2.248424547109639"
"0.865","2.235521006042396"
"0.87","2.22276578092866"
"0.875","2.210156329192376"
"0.88","2.197690166042835"
"0.885","2.1853648628422717"
"0.89","2.1731780455284806"
"0.895","2.161127393090388"
"0.9","2.1492106360943604"
"0.905","2.1374255552593877"
"0.91","2.1257699800792342"
"0.915","2.1142417874898007"
"0.92","2.102838900579852"
"0.925","2.09155928734364"
"0.93","2.0804009594737636"
"0.935","2.0693619711926456"
"0.94","2.0584404181214793"
"1.16","1.671100649098882"
"1.18","1.6430495897478188"
"1.2","1.6159334555801317"
"1.2","1.6159334554654277"
"1.2","1.6159334554654277"
"1.2","1.615933455465428"
"1.2","1.6159334554654254"
"1.21","1.6027114848857404"
"1.21","1.602711484885739"
"1.22","1.5897062231280703"
"1.22","1.589706223128068"
"1.23","1.5769123761022463"
"1.23","1.5769123761022457"
"1.24","1.5643248186591083"
"1.24","1.564324818659108"
"1.25","1.551938587537089"
"1.25","1.5519385875370868"
"1.26","1.539748874531682"
"1.26","1.5397488745316794"
"1.27","1.527751019920949"
"1.27","1.5277510199209494"
"1.28","1.515940506125519"
"1.28","1.5159405061255171"
"1.29","1.5043129515833966"
"1.29","1.504312951583396"
"1.3","1.4928641048223434"
"1.3","1.492864104822344"
"1.31","1.4815898387155646"
"1.31","1.4815898387155668"
"1.3199999999999998","1.4704861449108948"
"1.3199999999999998","1.4704861449108946"
"1.32","1.4704861448924054"
"1.33","1.4595491284294246"
"1.33","1.459549128429426"
"1.34","1.4487750024369357"
"1.34","1.4487750024369348"
"1.35","1.438160083201084"
"1.35","1.4381600832010832"
"1.36","1.4277007852590495"
"1.36","1.4277007852590504"
"1.37","1.4173936168334862"
"1.37","1.4173936168334866"
"1.38","1.407235175548749"
"1.38","1.4072351755487476"
"1.39","1.3972221445128108"
"1.39","1.3972221445128097"
"1.4","1.3873512888393391"
"1.4","1.3873512888393384"
"1.41","1.3776194526870995"
"1.41","1.3776194526870975"
"1.42","1.3680235568850845"
"1.42","1.3680235568850834"
"1.43","1.3585605971893593"
"1.43","1.358560597189358"
"1.44","1.3492276431798995"
"1.44","1.3492276431799013"
"1.45","1.3400218377561122"
"1.45","1.3400218377561115"
"1.45","1.3400218377387827"
"1.455","1.3354657429400336"
"1.46","1.3309403971339149"
"1.46","1.3309403971339149"
"1.46","1.330940397112268"
"1.465","1.3264454637962042"
"1.47","1.3219806111957777"
"1.47","1.321980611195778"
"1.47","1.321980611169362"
"1.475","1.3175455120630295"
"1.48","1.3131398440087094"
"1.48","1.3131398440087096"
"1.48","1.3131398439772657"
"1.485","1.3087632890924012"
"1.49","1.304415534312414"
"1.49","1.3044155343124142"
"1.49","1.3044155342758463"
"1.495","1.3000962710831034"
"1.5","1.29580519579381"
"1.5","1.2958051957938097"
"1.505","1.291542009190738"
"1.51","1.287306417002289"
"1.51","1.28730641700229"
"1.515","1.2830981292249517"
"1.52","1.2789168608129629"
"1.52","1.2789168608129633"
"1.525","1.2747623308701663"
"1.53","1.270634263403148"
"1.53","1.270634263403149"
"1.535","1.2665323864222422"
"1.54","1.2624564327590635"
"1.54","1.2624564327590635"
"1.545","1.2584061390797143"
"1.55","1.2543812467695"
"1.55","1.2543812467695"
"1.555","1.2503815008603183"
